employee_id,age,years_experience,salary_usd,performance_score,satisfaction_score,remote_days_per_week,projects_completed,training_hours,department,city
3814,28,5,45128.95,62.2,68.5,2,7,42.4,IT,Mendoza
3815,24,0,37270.42,69.2,54.7,2,14,57.0,Marketing,Buenos Aires
3816,50,26,86033.43,76.3,74.9,3,13,24.0,IT,Buenos Aires
3817,59,35,78874.77,67.4,82.6,2,7,36.1,Sales,Buenos Aires
3818,25,0,42690.43,71.7,61.5,5,11,25.3,Sales,Córdoba
3819,51,24,60796.27,56.1,75.2,1,4,32.0,HR,Córdoba
3820,44,25,79802.52,71.3,62.5,0,10,20.9,IT,Córdoba
3821,57,33,76736.31,85.2,57.8,2,8,34.3,IT,Buenos Aires
3822,25,7,34240.27,82.1,94.7,5,8,45.6,Finance,Mendoza
3823,63,40,60682.33,74.1,58.0,0,12,0.5,Marketing,Buenos Aires
3824,47,20,56471.3,77.4,54.6,4,13,35.1,HR,Córdoba
3825,57,29,78566.35,66.7,72.6,0,9,38.7,Marketing,Mendoza
3826,36,15,45849.26,91.2,73.2,3,13,35.9,Finance,Rosario
3827,62,40,123342.82,95.7,78.0,2,6,14.9,Finance,Buenos Aires
3828,48,24,50763.01,76.6,94.0,0,8,54.3,IT,Buenos Aires
3829,25,3,21946.28,100.9,60.7,4,7,54.1,HR,Rosario
3830,61,41,85226.91,68.2,63.1,1,4,57.2,HR,Buenos Aires
3831,55,34,77743.35,62.5,89.3,2,9,31.6,Finance,Córdoba
3832,33,11,60271.2,67.9,81.3,3,9,42.6,HR,Mendoza
3833,44,20,83170.48,72.8,79.6,3,11,29.1,HR,Córdoba
3834,37,8,28888.11,98.1,62.9,0,13,23.9,IT,Córdoba
3835,44,20,50154.89,72.2,83.5,2,4,23.1,HR,Buenos Aires
3836,63,41,81443.07,66.4,79.6,3,9,43.0,Sales,Córdoba
3837,60,35,107594.28,66.0,72.3,3,3,52.5,Finance,Buenos Aires
3838,29,2,45415.07,86.4,63.0,4,13,59.3,Sales,Buenos Aires
3839,63,40,95410.27,85.0,71.3,4,6,39.3,IT,Rosario
3840,39,16,32858.51,70.1,89.8,1,15,29.8,Finance,Buenos Aires
3841,51,31,61200.06,56.2,56.9,4,10,38.5,Marketing,Rosario
3842,54,26,74359.44,63.7,60.4,5,6,54.6,Sales,Buenos Aires
3843,41,13,56640.07,92.2,62.5,5,7,64.3,Marketing,Córdoba
3844,40,20,30007.83,81.9,65.1,5,15,57.7,Finance,Buenos Aires
3845,40,18,52580.35,75.7,69.8,1,11,56.2,Sales,Buenos Aires
3846,58,37,115874.44,93.7,81.5,3,5,60.4,HR,Córdoba
3847,37,8,36137.36,94.6,75.5,2,9,41.1,Sales,Córdoba
3848,32,14,72544.57,74.6,70.7,5,8,44.2,Sales,Mendoza
3849,36,16,63535.69,74.8,73.3,4,9,55.9,HR,Buenos Aires
3850,28,7,21335.81,69.2,77.5,0,9,47.7,Sales,Córdoba
3851,37,13,44009.93,72.2,49.8,5,11,53.0,HR,Rosario
3852,25,5,32069.59,60.1,82.9,4,10,30.9,Sales,Mendoza
3853,24,0,10712.33,60.1,60.1,3,4,61.0,Finance,Mendoza
3854,52,26,57251.98,57.8,64.7,2,4,32.5,HR,Rosario
3855,23,0,47601.53,85.8,74.1,2,12,56.7,Marketing,Rosario
3856,45,26,57139.59,59.4,69.1,4,12,38.7,HR,Mendoza
3857,55,36,105976.54,94.5,75.8,4,9,32.0,IT,Buenos Aires
3858,52,33,77852.73,67.7,71.7,3,6,10.1,Sales,Mendoza
3859,40,12,46215.41,92.4,66.5,5,12,36.7,Sales,Córdoba
3860,28,3,38827.67,71.3,88.3,1,11,21.3,IT,Rosario
3861,61,37,82621.62,59.3,78.5,2,10,26.2,Marketing,Córdoba
3862,57,30,87518.56,87.8,73.6,3,7,47.6,IT,Córdoba
3863,47,22,33903.55,89.0,78.3,0,6,17.2,Sales,Mendoza
3864,23,3,36995.61,65.9,61.5,2,3,58.5,HR,Mendoza
3865,21,0,-12027.95,71.7,96.1,5,9,77.8,Marketing,Buenos Aires
3866,34,8,35997.3,65.9,56.9,4,11,32.8,IT,Córdoba
3867,27,9,54013.64,73.8,71.4,4,8,58.1,Sales,Buenos Aires
3868,58,33,93734.43,76.1,66.6,0,5,19.0,HR,Buenos Aires
3869,29,6,16323.84,71.5,66.1,0,6,46.0,Sales,Rosario
3870,32,14,32655.03,56.8,64.5,2,9,45.3,Sales,Buenos Aires
3871,63,42,90269.92,69.2,60.7,1,6,86.1,Finance,Rosario
3872,56,33,87193.24,82.0,84.3,0,5,34.4,IT,Rosario
3873,29,7,7121.0,72.9,55.5,3,9,46.9,Marketing,Mendoza
3874,37,16,53601.65,71.7,81.8,4,2,37.2,IT,Rosario
3875,43,18,62071.44,65.7,77.8,4,10,34.4,Sales,Rosario
3876,49,27,69354.44,68.9,65.4,0,9,37.9,HR,Buenos Aires
3877,62,39,103079.81,89.1,76.4,4,8,37.2,Sales,Buenos Aires
3878,59,32,85955.86,63.6,68.1,2,12,30.5,IT,Mendoza
3879,63,44,96075.19,82.2,56.8,0,6,44.0,Sales,Rosario
3880,21,0,-4042.84,75.5,56.9,2,8,26.6,IT,Mendoza
3881,30,12,48601.2,77.4,77.9,1,12,34.0,Marketing,Buenos Aires
3882,45,16,39503.87,67.7,77.2,4,8,68.8,HR,Rosario
3883,22,2,19924.86,71.5,72.9,4,9,38.3,Marketing,Mendoza
3884,35,8,46586.86,74.9,65.3,4,9,53.3,HR,Córdoba
3885,26,6,57060.0,69.8,67.7,0,4,38.9,Finance,Córdoba
3886,61,40,96429.1,78.3,66.1,2,4,51.5,Finance,Mendoza
3887,22,0,33310.97,79.6,49.0,2,7,37.4,IT,Mendoza
3888,26,0,3332.81,96.7,70.7,5,12,1.2,Marketing,Córdoba
3889,28,8,43082.85,77.8,76.3,3,11,39.5,Finance,Buenos Aires
3890,26,6,34901.41,55.9,70.8,3,7,25.0,Finance,Mendoza
3891,45,17,74038.41,86.6,91.2,2,9,35.5,IT,Rosario
3892,36,15,43893.12,73.0,57.9,1,5,50.3,IT,Córdoba
3893,61,41,95175.44,95.1,62.1,4,10,67.2,IT,Rosario
3894,31,5,49882.22,89.7,71.6,5,6,18.9,Marketing,Córdoba
3895,44,25,68619.49,69.9,72.9,0,11,36.4,IT,Buenos Aires
3896,49,21,46167.38,82.2,47.2,3,3,40.3,IT,Rosario
3897,48,20,99274.5,69.1,77.2,4,5,40.7,Finance,Córdoba
3898,55,27,57421.11,75.0,73.0,0,5,40.8,Marketing,Mendoza
3899,29,8,38429.5,81.8,44.6,3,7,48.4,IT,Rosario
3900,42,23,71600.32,86.1,68.6,2,11,33.4,Finance,Mendoza
3901,56,33,88414.26,84.0,60.3,3,4,37.0,Sales,Rosario
3902,58,36,86953.84,75.7,64.6,3,9,45.9,Sales,Córdoba
3903,47,18,54628.59,99.8,53.9,5,2,29.5,Sales,Buenos Aires
3904,49,24,64676.02,71.3,75.0,0,8,31.1,Sales,Mendoza
3905,58,29,60460.99,58.9,91.1,1,6,39.0,Marketing,Buenos Aires
3906,48,21,95053.29,60.9,73.2,2,8,31.1,Marketing,Mendoza
3907,62,36,86500.14,89.7,44.1,4,4,25.3,Finance,Buenos Aires
3908,25,6,44753.96,74.2,73.4,3,5,23.6,Marketing,Rosario
3909,35,17,50580.21,76.6,67.7,1,5,39.3,Sales,Buenos Aires
3910,25,7,32278.54,69.6,56.8,0,12,60.6,IT,Córdoba
3911,24,0,18168.35,70.5,74.2,5,4,45.9,HR,Rosario
3912,41,21,39552.31,67.1,80.6,0,5,25.7,Finance,Rosario
3913,30,1,24390.68,79.7,62.0,0,8,63.2,Marketing,Buenos Aires
3914,38,19,53094.89,74.0,50.3,2,7,32.5,Sales,Mendoza
3915,39,10,60572.87,79.4,45.9,3,9,63.8,Marketing,Córdoba
3916,47,21,44849.5,78.4,62.0,1,12,38.9,HR,Rosario
3917,62,43,93742.79,70.7,68.1,1,9,44.0,Marketing,Buenos Aires
3918,58,40,83523.39,60.4,63.8,0,9,34.5,IT,Mendoza
3919,37,15,73637.96,59.5,61.8,2,5,35.5,Sales,Mendoza
3920,34,12,33558.87,105.3,76.8,5,14,60.7,HR,Buenos Aires
3921,54,33,92834.5,89.8,75.6,0,9,37.3,HR,Córdoba
3922,25,1,41352.42,88.4,72.4,3,10,54.1,HR,Córdoba
3923,44,25,67808.16,68.3,79.8,1,2,40.7,Sales,Rosario
3924,39,20,40347.83,75.1,62.1,4,12,38.3,Sales,Mendoza
3925,28,2,8137.69,66.8,56.9,0,5,49.4,IT,Mendoza
3926,47,18,70296.46,61.9,63.7,1,6,38.2,Marketing,Córdoba
3927,34,13,29491.09,69.1,62.9,0,4,28.2,Finance,Rosario
3928,28,0,30880.4,88.3,45.4,3,9,28.6,IT,Mendoza
3929,49,27,75315.24,83.4,63.5,4,5,48.7,IT,Buenos Aires
3930,27,5,39656.99,65.3,83.3,1,6,6.9,HR,Buenos Aires
3931,50,31,87873.77,71.9,79.6,2,6,45.6,HR,Rosario
3932,27,4,18194.94,82.5,76.3,1,7,18.4,Sales,Córdoba
3933,39,16,39167.08,69.3,71.6,0,7,42.6,Finance,Mendoza
3934,56,31,91523.91,75.8,87.4,0,6,60.1,Marketing,Mendoza
3935,30,11,35359.83,79.0,57.3,5,8,26.7,Marketing,Córdoba
3936,54,34,44947.77,78.9,58.4,3,8,47.9,HR,Mendoza
3937,52,29,86931.33,77.5,83.5,3,10,56.9,Finance,Mendoza
3938,60,42,85056.08,68.5,70.3,1,6,31.4,Marketing,Córdoba
3939,27,8,46407.04,69.5,61.9,1,8,30.3,Sales,Rosario
3940,52,27,94492.33,63.7,76.6,4,9,45.6,Finance,Córdoba
3941,62,33,84651.44,59.4,64.7,2,4,58.7,Finance,Rosario
3942,54,30,93936.49,73.9,59.9,0,7,74.2,HR,Rosario
3943,28,9,43506.97,83.2,59.6,2,12,28.9,IT,Rosario
3944,56,27,97411.44,61.2,73.9,3,11,49.7,HR,Rosario
3945,24,0,9068.39,77.7,72.5,3,17,32.8,IT,Córdoba
3946,46,20,60876.78,82.8,88.2,3,9,23.1,Marketing,Rosario
3947,42,22,74697.42,56.6,66.5,5,6,36.5,Sales,Córdoba
3948,43,19,56343.82,72.3,66.3,1,6,36.5,Finance,Mendoza
3949,43,25,87283.28,91.5,87.3,3,5,41.3,Sales,Mendoza
3950,21,0,18519.41,80.5,81.8,5,8,46.3,HR,Córdoba
3951,42,22,95640.57,56.3,71.7,5,10,43.5,Marketing,Mendoza
3952,62,34,118032.96,81.6,51.3,5,11,58.2,IT,Rosario
3953,39,21,67031.08,67.5,60.3,4,10,68.2,Marketing,Córdoba
3954,32,7,45889.02,81.9,57.4,0,9,40.2,HR,Córdoba
3955,64,45,123875.07,68.1,70.4,5,10,32.6,Marketing,Rosario
3956,24,0,7192.04,74.5,63.9,0,4,37.0,IT,Mendoza
3957,41,18,37720.0,69.6,89.2,3,7,36.5,Marketing,Rosario
3958,43,14,69046.28,75.0,51.1,2,9,31.1,Marketing,Rosario
3959,41,16,57909.83,69.3,56.1,4,7,17.5,Sales,Buenos Aires
3960,61,39,91802.42,72.8,72.9,4,10,19.8,IT,Córdoba
3961,38,19,59366.85,63.2,76.3,4,7,50.3,Finance,Rosario
3962,63,38,57609.38,79.9,39.0,1,7,51.2,Finance,Buenos Aires
3963,23,0,22141.57,76.8,49.2,4,13,44.9,Marketing,Córdoba
3964,53,35,76704.3,58.8,66.8,4,12,36.4,IT,Córdoba
3965,46,22,78371.07,84.9,86.3,0,8,32.4,Marketing,Córdoba
3966,30,10,57925.46,73.2,92.7,3,10,19.4,IT,Mendoza
3967,30,10,51650.2,76.6,65.0,0,8,30.2,HR,Córdoba
3968,52,34,92131.88,82.6,68.0,3,7,29.0,HR,Córdoba
3969,48,26,49339.8,78.3,60.0,1,12,18.8,Finance,Córdoba
3970,47,27,82459.65,86.7,77.6,2,9,43.3,Finance,Mendoza
3971,22,4,41640.97,72.1,88.3,1,13,28.9,HR,Córdoba
3972,46,23,85077.89,85.3,85.1,5,7,40.6,Sales,Buenos Aires
3973,64,44,135973.15,76.2,69.7,5,7,17.8,Sales,Córdoba
3974,20,1,1411.59,80.1,59.9,4,10,48.8,Sales,Mendoza
3975,41,18,51572.85,79.0,70.1,4,9,46.4,IT,Rosario
3976,42,24,57066.0,87.4,86.6,2,7,32.3,Finance,Buenos Aires
3977,60,31,83387.61,82.2,65.2,0,5,60.6,HR,Mendoza
3978,32,9,41401.03,70.6,48.2,3,10,38.8,Sales,Córdoba
3979,41,12,43088.77,68.6,65.7,2,16,42.0,Marketing,Mendoza
3980,52,24,83614.07,74.5,66.7,1,7,16.6,Sales,Córdoba
3981,22,0,8478.79,67.4,48.1,1,12,28.3,HR,Rosario
3982,56,32,66983.18,64.5,72.8,0,4,30.2,IT,Rosario
3983,56,33,69036.62,53.7,76.1,4,6,51.7,Marketing,Rosario
3984,52,26,66395.09,59.5,92.3,1,8,54.5,Finance,Rosario
3985,49,31,62371.15,94.9,54.0,5,7,31.4,Marketing,Mendoza
3986,53,25,69271.43,68.4,78.8,4,10,42.6,HR,Mendoza
3987,55,34,83717.65,94.0,81.6,0,9,52.9,Finance,Rosario
3988,60,42,88802.27,79.0,76.2,0,6,34.9,IT,Córdoba
3989,39,19,72306.49,74.5,57.9,2,5,18.1,Finance,Buenos Aires
3990,40,20,60107.49,60.0,57.2,0,9,50.7,Marketing,Córdoba
3991,48,30,94939.71,75.0,71.2,5,6,46.4,Marketing,Córdoba
3992,28,2,25674.25,93.9,71.1,5,13,44.4,Finance,Mendoza
3993,58,39,94837.08,90.6,63.3,3,8,54.4,IT,Córdoba
3994,54,26,63358.26,77.7,85.5,1,6,55.6,Finance,Buenos Aires
3995,48,25,69894.3,63.5,65.2,5,8,49.3,Marketing,Mendoza
3996,33,7,48283.47,65.4,47.3,3,5,22.4,IT,Córdoba
3997,35,13,42229.99,66.5,67.3,2,8,17.3,Finance,Rosario
3998,39,20,68776.18,87.8,75.8,5,8,45.3,Sales,Buenos Aires
3999,49,29,65008.8,91.3,74.1,1,14,41.0,Sales,Córdoba
4000,55,30,90385.76,77.0,74.0,3,7,42.1,IT,Mendoza
4001,50,24,59501.41,72.0,87.9,4,5,65.4,Marketing,Córdoba
4002,61,40,109775.2,90.5,56.6,5,5,53.8,HR,Córdoba
4003,63,41,99714.65,65.2,64.9,0,8,37.2,Finance,Mendoza
4004,51,22,87414.31,75.5,88.5,1,5,29.0,Marketing,Buenos Aires
4005,36,8,22088.98,79.6,46.4,5,8,49.7,Marketing,Mendoza
4006,46,24,46057.35,66.4,69.4,2,6,46.9,HR,Córdoba
4007,39,19,49956.74,68.6,84.7,4,5,36.8,IT,Buenos Aires
4008,48,27,52830.84,67.9,84.6,4,5,-1.0,Sales,Buenos Aires
4009,56,32,61858.98,89.2,77.9,1,6,25.6,HR,Córdoba
4010,36,12,55923.26,94.1,78.2,1,13,52.7,Finance,Rosario
4011,42,22,64537.32,76.1,57.5,2,8,20.6,Finance,Buenos Aires
4012,22,4,25004.79,72.3,86.5,0,12,48.7,IT,Buenos Aires
4013,53,30,73195.56,69.0,55.6,4,10,46.7,Marketing,Mendoza
4014,42,15,43041.44,75.0,56.3,0,9,25.1,Sales,Rosario
4015,40,21,87555.54,69.5,74.7,5,11,53.5,IT,Rosario
4016,43,21,51767.41,74.0,64.1,4,3,38.8,Marketing,Mendoza
4017,29,10,23167.99,79.1,72.5,2,5,37.8,Marketing,Buenos Aires
4018,46,26,83740.76,70.9,75.2,0,1,22.8,HR,Mendoza
4019,53,28,72163.67,73.1,91.3,4,8,59.5,HR,Córdoba
4020,35,14,80781.61,73.1,75.2,2,10,22.1,Finance,Buenos Aires
4021,25,4,24306.92,71.8,62.6,1,9,21.9,IT,Rosario
4022,37,8,52089.76,70.6,78.1,2,9,42.1,Finance,Mendoza
4023,28,8,55632.96,82.6,60.0,5,8,25.3,HR,Rosario
4024,36,16,45979.96,57.3,81.0,4,11,71.0,Finance,Buenos Aires
4025,48,19,48056.19,90.7,70.8,4,14,25.2,IT,Buenos Aires
4026,25,1,37920.5,76.4,74.8,3,9,51.9,Sales,Córdoba
4027,53,35,96623.38,81.1,48.6,0,8,64.6,Finance,Rosario
4028,30,7,16440.85,82.3,43.0,5,3,50.7,Finance,Rosario
4029,60,36,72873.47,67.9,52.0,4,6,28.7,Finance,Buenos Aires
4030,52,31,42753.55,65.9,90.9,3,5,45.2,HR,Rosario
4031,32,8,48330.8,64.7,56.2,4,4,60.3,HR,Mendoza
4032,45,20,57072.59,72.5,78.8,2,8,17.5,IT,Mendoza
4033,24,3,27967.74,82.0,62.3,4,10,56.5,Sales,Mendoza
4034,24,0,-371.66,69.2,67.1,5,9,47.4,Marketing,Rosario
4035,63,40,80528.46,81.1,69.5,2,7,68.4,Marketing,Córdoba
4036,56,27,66430.62,51.3,89.7,0,8,46.4,Marketing,Mendoza
4037,26,7,27515.12,71.1,77.0,4,11,42.3,Finance,Córdoba
4038,32,11,46567.54,86.7,74.6,5,13,50.3,Marketing,Córdoba
4039,28,2,37352.02,73.3,85.6,4,9,21.4,Sales,Buenos Aires
4040,37,9,75244.19,66.7,62.4,5,7,27.8,IT,Rosario
4041,33,13,48099.74,68.4,82.8,2,5,41.0,HR,Buenos Aires
4042,34,5,50731.04,44.7,80.8,5,6,32.1,IT,Córdoba
4043,43,23,53950.41,64.9,80.7,1,8,30.8,Marketing,Mendoza
4044,28,6,10675.81,85.6,68.1,3,10,70.6,HR,Buenos Aires
4045,59,38,88115.48,69.2,64.8,5,11,66.9,Finance,Mendoza
4046,52,29,53234.17,70.4,59.6,5,6,1.9,IT,Rosario
4047,54,26,72020.1,51.7,60.3,3,8,40.6,Sales,Córdoba
4048,27,1,15093.19,58.7,59.0,3,9,22.1,Sales,Córdoba
4049,51,24,38885.93,86.9,74.4,2,6,57.3,Finance,Mendoza
4050,57,36,115840.38,81.2,67.3,5,5,43.3,Finance,Mendoza
4051,27,0,16936.57,62.0,75.2,5,8,62.0,IT,Mendoza
4052,53,30,54435.71,68.7,75.9,1,9,27.1,Sales,Rosario
4053,36,11,58272.58,74.7,57.3,0,12,25.7,HR,Rosario
4054,55,29,66270.78,63.0,56.9,4,10,36.7,HR,Córdoba
4055,41,16,70152.49,55.0,67.3,4,11,31.0,HR,Córdoba
4056,56,31,69799.08,73.4,60.7,0,5,38.6,Finance,Mendoza
4057,26,3,22286.53,80.7,59.4,2,4,57.8,HR,Mendoza
4058,37,12,51772.48,80.9,90.3,3,12,47.0,Marketing,Córdoba
4059,32,4,41098.29,83.8,51.6,0,6,35.6,Marketing,Buenos Aires
4060,31,9,52727.26,59.5,94.3,3,9,40.8,HR,Rosario
4061,33,9,39853.88,75.6,73.5,5,10,16.3,Marketing,Mendoza
4062,37,17,63529.25,72.3,81.8,1,12,10.7,Sales,Mendoza
4063,25,3,41584.43,74.1,80.4,4,3,58.2,IT,Buenos Aires
4064,51,24,71208.54,72.9,77.4,0,13,28.6,IT,Rosario
4065,44,19,57060.13,68.4,89.9,1,13,61.5,IT,Córdoba
4066,57,37,69920.58,44.8,57.0,3,4,35.4,Sales,Rosario
4067,51,27,82587.61,86.6,68.1,5,5,42.0,IT,Buenos Aires
4068,26,0,25632.61,78.3,59.8,5,7,52.5,Sales,Buenos Aires
4069,23,4,25995.76,60.2,49.6,5,10,54.2,Finance,Córdoba
4070,39,21,81966.5,79.7,62.1,5,9,32.3,HR,Rosario
4071,41,19,37782.5,70.5,92.5,4,11,41.1,Finance,Rosario
4072,30,5,58660.54,70.8,67.9,2,0,39.7,Sales,Córdoba
4073,55,34,85865.9,67.3,93.8,0,3,45.7,Finance,Córdoba
4074,46,19,63962.77,80.4,95.0,4,10,42.9,IT,Buenos Aires
4075,53,25,64074.34,67.0,105.9,1,7,29.0,Sales,Rosario
4076,24,0,-6.09,64.0,92.9,3,2,42.2,Marketing,Córdoba
4077,56,34,84105.85,86.3,98.3,4,7,18.1,Finance,Córdoba
4078,29,11,49821.17,73.2,73.9,0,8,40.0,HR,Rosario
4079,40,13,58543.38,73.5,72.7,5,4,41.8,Marketing,Rosario
4080,39,11,41829.5,81.9,73.5,1,5,25.3,Sales,Buenos Aires
4081,56,33,51511.9,68.3,70.0,1,5,35.8,Sales,Rosario
4082,32,8,16275.08,70.3,71.8,2,7,32.3,HR,Buenos Aires
4083,30,3,61180.29,78.1,79.0,2,3,32.6,Marketing,Mendoza
4084,35,9,24811.96,59.6,64.4,2,5,51.4,Finance,Rosario
4085,36,17,77005.74,77.2,53.5,0,9,46.9,Marketing,Mendoza
4086,28,2,14588.7,67.4,74.4,1,7,54.4,IT,Mendoza
4087,27,0,22263.16,83.6,61.7,2,13,71.2,Marketing,Córdoba
4088,30,3,39778.12,80.5,62.9,1,7,56.5,Finance,Mendoza
4089,41,18,45097.08,79.1,68.3,3,12,17.0,Finance,Córdoba
4090,35,11,68683.23,58.9,65.5,5,12,30.2,HR,Rosario
4091,37,16,54935.93,74.0,83.3,0,12,60.1,Sales,Buenos Aires
4092,52,27,80512.76,63.2,68.0,0,2,34.1,Sales,Buenos Aires
4093,30,10,38985.89,74.6,83.9,3,15,33.1,Marketing,Buenos Aires
4094,60,38,103280.8,51.8,72.5,0,8,45.0,Marketing,Córdoba
4095,53,32,106281.89,59.6,68.9,3,8,35.7,Sales,Córdoba
4096,27,5,32030.71,86.9,71.9,2,13,65.6,Marketing,Córdoba
4097,34,12,72545.69,78.7,54.5,2,10,37.6,Finance,Mendoza
4098,28,10,33826.06,71.5,74.1,3,9,76.2,HR,Buenos Aires
4099,32,6,47261.44,65.9,80.2,5,7,31.6,HR,Mendoza
4100,36,13,55736.72,64.2,81.9,0,4,30.1,Marketing,Mendoza
4101,25,0,8971.27,77.0,53.8,0,6,27.5,Sales,Mendoza
4102,20,0,28207.15,71.6,51.8,4,12,28.2,HR,Córdoba
4103,39,13,48510.49,90.5,63.6,0,5,50.9,IT,Córdoba
4104,51,31,68002.12,73.2,86.6,2,7,19.8,Finance,Córdoba
4105,33,9,46570.04,75.6,72.7,2,6,24.9,Sales,Mendoza
4106,58,35,90194.34,61.1,60.7,2,6,47.8,Finance,Mendoza
4107,36,13,47311.2,71.4,52.6,3,6,7.5,Sales,Mendoza
4108,60,35,86971.34,76.8,61.8,0,14,17.9,HR,Mendoza
4109,30,3,29049.85,71.3,61.0,1,10,39.2,HR,Buenos Aires
4110,44,23,60884.51,70.1,81.2,0,10,46.1,Finance,Mendoza
4111,54,26,73897.51,78.3,82.2,5,7,35.0,Sales,Córdoba
4112,22,2,18941.29,90.1,57.4,4,9,46.5,Sales,Mendoza
4113,61,40,136852.14,76.4,79.0,1,7,27.1,Sales,Rosario
4114,36,15,30860.0,86.4,77.8,0,10,62.7,Finance,Córdoba
4115,42,13,39628.96,81.2,55.8,1,6,53.7,HR,Córdoba
4116,48,29,69613.87,85.8,69.0,5,6,27.8,Marketing,Rosario
4117,48,26,102407.4,68.9,74.1,4,8,37.2,Sales,Córdoba
4118,21,0,5197.98,72.9,72.0,3,7,10.5,Finance,Rosario
4119,59,32,88988.83,73.0,49.5,5,2,53.9,Marketing,Mendoza
4120,48,25,73725.91,80.5,71.6,1,8,20.8,IT,Córdoba
4121,64,35,93004.03,82.9,77.6,3,8,31.9,HR,Córdoba
4122,41,15,70545.15,76.3,89.0,4,11,35.6,Marketing,Córdoba
4123,47,21,81037.44,83.8,62.0,0,4,19.4,Finance,Córdoba
4124,39,12,39835.65,69.4,63.5,2,6,27.5,Sales,Buenos Aires
4125,60,41,101710.26,83.9,67.5,2,4,45.6,Sales,Córdoba
4126,57,34,58238.47,85.2,73.5,1,6,32.5,Sales,Rosario
4127,60,35,89486.4,81.8,71.2,1,9,53.1,Marketing,Rosario
4128,42,22,52690.16,76.3,77.3,5,11,51.1,Sales,Córdoba
4129,55,36,87004.26,82.1,56.5,3,9,27.3,Marketing,Rosario
4130,36,17,30319.42,66.1,74.8,0,6,33.2,Finance,Buenos Aires
4131,40,13,54473.08,77.0,61.1,4,5,33.2,Marketing,Mendoza
4132,54,29,51751.47,78.0,68.3,3,10,33.9,Finance,Buenos Aires
4133,23,2,30824.27,61.7,90.5,2,4,62.1,Marketing,Rosario
4134,51,25,51602.42,79.7,53.2,2,13,42.9,Finance,Buenos Aires
4135,20,0,12255.38,62.5,66.6,3,5,15.1,HR,Mendoza
4136,46,19,76520.98,70.7,54.7,5,8,30.2,Finance,Córdoba
4137,41,13,57218.77,75.4,71.8,4,9,33.1,Sales,Rosario
4138,41,13,65638.05,67.7,82.6,2,11,46.4,Finance,Córdoba
4139,42,22,87995.91,75.8,72.0,1,11,67.0,Finance,Córdoba
4140,42,15,40407.42,75.7,68.6,0,7,51.8,Marketing,Mendoza
4141,38,16,76284.57,66.8,85.9,1,14,38.5,Sales,Mendoza
4142,40,18,35417.42,80.7,74.0,0,11,27.2,Sales,Buenos Aires
4143,45,20,72191.51,67.4,79.8,4,8,61.3,Finance,Buenos Aires
4144,54,29,69799.93,97.9,78.6,3,4,35.5,HR,Córdoba
4145,44,21,48845.5,73.9,35.5,0,7,18.7,IT,Rosario
4146,48,19,68417.05,63.3,69.1,5,11,45.4,Finance,Rosario
4147,57,37,105774.27,65.2,57.1,0,4,21.5,IT,Córdoba
4148,64,45,119729.03,86.5,60.0,3,8,49.9,Sales,Córdoba
4149,24,6,39022.9,70.9,87.7,0,11,34.1,Marketing,Buenos Aires
4150,52,25,71979.36,61.4,65.5,3,8,35.4,Finance,Buenos Aires
4151,30,8,47303.0,83.5,92.7,3,14,-1.2,Finance,Córdoba
4152,28,5,38556.46,70.8,53.1,5,10,56.2,Sales,Mendoza
4153,55,30,87120.34,81.5,57.0,3,6,22.3,Sales,Rosario
4154,23,0,28059.99,84.4,79.1,2,11,29.2,Sales,Córdoba
4155,58,34,98841.76,77.7,65.9,3,10,42.9,Sales,Mendoza
4156,54,36,65391.88,99.0,73.7,3,6,37.8,Marketing,Mendoza
4157,64,45,104030.9,57.8,68.7,2,8,74.4,HR,Rosario
4158,50,21,42042.3,66.8,68.3,4,9,14.1,Sales,Rosario
4159,59,36,93950.53,72.4,66.3,3,6,34.3,Sales,Córdoba
4160,25,5,58628.95,97.6,72.2,5,9,51.8,Marketing,Mendoza
4161,60,38,86288.73,93.0,77.7,1,9,33.4,Sales,Mendoza
4162,27,5,35908.78,87.9,89.4,4,4,40.0,Marketing,Mendoza
4163,34,13,59747.3,67.1,67.6,4,6,78.8,IT,Buenos Aires
4164,25,4,1184.16,68.2,65.3,4,7,41.0,Sales,Rosario
4165,38,12,38768.34,66.7,63.7,5,5,61.0,HR,Buenos Aires
4166,53,34,91667.73,67.2,87.6,2,8,49.7,Finance,Buenos Aires
4167,32,11,1345.08,89.9,78.3,3,12,51.1,Marketing,Córdoba
4168,56,33,69747.87,72.6,47.2,0,5,37.0,Sales,Buenos Aires
4169,47,23,82912.87,73.9,46.7,2,5,15.6,IT,Buenos Aires
4170,48,20,76044.95,82.7,60.0,0,8,56.3,IT,Córdoba
4171,62,33,90014.77,58.4,72.8,4,12,48.4,HR,Córdoba
4172,39,18,70632.96,75.5,69.6,4,8,48.0,Finance,Buenos Aires
4173,35,11,48026.56,64.0,76.2,1,9,37.8,Finance,Buenos Aires
4174,64,46,116130.92,72.1,67.9,4,10,30.3,IT,Córdoba
4175,45,20,56265.19,69.1,86.8,1,4,59.8,Sales,Buenos Aires
4176,47,28,77137.19,68.6,79.3,4,5,44.9,Sales,Mendoza
4177,33,15,42514.44,77.3,70.9,5,4,12.6,Sales,Buenos Aires
4178,29,3,49352.25,77.2,83.7,4,6,39.2,HR,Córdoba
4179,27,7,60423.39,72.8,50.2,1,11,35.4,IT,Buenos Aires
